Order ID,Order Date,Customer Name,City,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit,isRepeat
CA-2017-105326,2017-08-20,Kean Thornton,Los Angeles,Consumer,Office Supplies,Paper,4,0.0,25.92,12.4416,Yes
CA-2016-133613,2016-06-17,Christine Phan,Waterbury,Corporate,Office Supplies,Binders,2,0.0,7.96,3.7412,Yes
CA-2016-133613,2016-06-17,Christine Phan,Waterbury,Corporate,Technology,Phones,3,0.0,566.97,153.0819,Yes
CA-2016-133613,2016-06-17,Christine Phan,Waterbury,Corporate,Office Supplies,Art,3,0.0,9.84,2.8536,Yes
CA-2015-109113,2015-12-19,Eileen Kiefer,Chicago,Home Office,Technology,Accessories,2,0.2,25.488,4.779,Yes
CA-2015-156153,2015-05-31,Carl Weiss,Long Beach,Home Office,Office Supplies,Fasteners,6,0.0,7.56,0.3024,Yes
CA-2015-133242,2015-06-18,Keith Herrera,Arlington,Consumer,Furniture,Furnishings,3,0.0,60.84,19.4688,Yes
CA-2015-133242,2015-06-18,Keith Herrera,Arlington,Consumer,Office Supplies,Storage,2,0.0,450.04,58.5052,Yes
CA-2015-133242,2015-06-18,Keith Herrera,Arlington,Consumer,Office Supplies,Binders,2,0.0,34.6,16.608,Yes
CA-2015-133242,2015-06-18,Keith Herrera,Arlington,Consumer,Technology,Phones,3,0.0,467.97,140.391,Yes
CA-2015-133242,2015-06-18,Keith Herrera,Arlington,Consumer,Office Supplies,Binders,2,0.0,33.02,15.8496,Yes
CA-2015-158323,2015-11-30,Ann Blume,Jacksonville,Corporate,Furniture,Furnishings,2,0.2,17.088,1.068,Yes
CA-2015-161795,2015-12-21,Adam Hart,Columbus,Corporate,Office Supplies,Art,2,0.2,3.008,0.3384,Yes
CA-2016-158925,2016-10-24,Jennifer Patt,Houston,Corporate,Office Supplies,Paper,3,0.2,15.552,5.4432,Yes
CA-2014-155390,2014-12-06,Barry Gonzalez,Memphis,Consumer,Office Supplies,Paper,2,0.2,42.208,13.7176,Yes
CA-2017-156391,2017-09-26,Sara Luxemburg,Salem,Home Office,Office Supplies,Art,1,0.2,2.224,0.556,Yes
CA-2015-103093,2015-02-03,Frank Olsen,Columbus,Consumer,Office Supplies,Envelopes,9,0.0,74.52,35.0244,Yes
US-2017-118941,2017-08-12,Brenda Bowman,Columbia,Corporate,Office Supplies,Art,3,0.0,17.52,5.256,Yes
US-2017-118941,2017-08-12,Brenda Bowman,Columbia,Corporate,Furniture,Chairs,5,0.0,1779.9,373.779,Yes
US-2017-118941,2017-08-12,Brenda Bowman,Columbia,Corporate,Office Supplies,Art,5,0.0,219.9,59.373,Yes
CA-2015-169299,2015-08-24,Denny Ordway,Portland,Consumer,Office Supplies,Art,3,0.2,7.152,0.7152,Yes
CA-2016-155978,2016-08-01,Thomas Seio,Riverside,Corporate,Technology,Phones,2,0.2,1039.728,90.9762,Yes
CA-2016-155978,2016-08-01,Thomas Seio,Riverside,Corporate,Office Supplies,Appliances,2,0.0,45.96,13.788,Yes
CA-2016-108196,2016-11-25,Cindy Stewart,Lancaster,Consumer,Office Supplies,Binders,2,0.7,456.588,-304.392,Yes
CA-2016-108196,2016-11-25,Cindy Stewart,Lancaster,Consumer,Technology,Machines,5,0.7,4499.985,-6599.978,Yes
CA-2016-108196,2016-11-25,Cindy Stewart,Lancaster,Consumer,Technology,Accessories,3,0.2,59.976,11.9952,Yes
CA-2016-152800,2016-04-13,Susan Pistek,San Francisco,Consumer,Office Supplies,Envelopes,3,0.0,6.12,2.8764,Yes
CA-2014-166961,2014-12-27,Cynthia Delaney,Moreno Valley,Home Office,Office Supplies,Appliances,1,0.0,10.98,2.9646,Yes
CA-2014-166961,2014-12-27,Cynthia Delaney,Moreno Valley,Home Office,Office Supplies,Fasteners,3,0.0,7.86,3.6156,Yes
CA-2014-166961,2014-12-27,Cynthia Delaney,Moreno Valley,Home Office,Office Supplies,Storage,3,0.0,51.45,13.8915,Yes
CA-2014-166961,2014-12-27,Cynthia Delaney,Moreno Valley,Home Office,Office Supplies,Binders,3,0.2,37.056,13.896,Yes
CA-2016-139381,2016-04-18,Roy Französisch,Chesapeake,Consumer,Office Supplies,Appliances,4,0.0,203.92,55.0584,Yes
CA-2016-139381,2016-04-18,Roy Französisch,Chesapeake,Consumer,Technology,Phones,4,0.0,29.56,7.9812,Yes
CA-2015-132136,2015-03-08,Frank Olsen,Chicago,Consumer,Office Supplies,Binders,3,0.8,8.568,-14.5656,Yes
CA-2016-162236,2016-11-04,Elpida Rittenbach,Charlotte,Corporate,Office Supplies,Storage,2,0.2,45.248,3.9592,Yes
CA-2016-162236,2016-11-04,Elpida Rittenbach,Charlotte,Corporate,Furniture,Tables,10,0.4,876.3,-292.1,Yes
CA-2016-162236,2016-11-04,Elpida Rittenbach,Charlotte,Corporate,Office Supplies,Supplies,2,0.2,185.376,-34.758,Yes
US-2014-111353,2014-11-29,Philip Brown,New York City,Consumer,Office Supplies,Labels,2,0.0,25.06,11.7782,Yes
US-2016-117037,2016-05-17,Luke Weiss,Chicago,Consumer,Office Supplies,Binders,1,0.8,2.89,-4.7685,Yes
US-2016-117037,2016-05-17,Luke Weiss,Chicago,Consumer,Office Supplies,Fasteners,3,0.2,7.896,2.4675,Yes
US-2016-117037,2016-05-17,Luke Weiss,Chicago,Consumer,Furniture,Furnishings,3,0.6,22.608,-10.1736,Yes
US-2016-117037,2016-05-17,Luke Weiss,Chicago,Consumer,Office Supplies,Paper,8,0.2,30.528,9.54,Yes
CA-2017-160801,2017-09-19,Frank Gastineau,Philadelphia,Home Office,Office Supplies,Binders,3,0.7,4.842,-3.3894,Yes
CA-2016-108364,2016-12-19,Barry Pond,Chicago,Corporate,Office Supplies,Binders,5,0.8,1.8,-2.88,Yes
CA-2015-127481,2015-12-12,Jonathan Doherty,Las Vegas,Corporate,Office Supplies,Paper,5,0.0,32.4,15.876,Yes
CA-2015-127481,2015-12-12,Jonathan Doherty,Las Vegas,Corporate,Office Supplies,Paper,2,0.0,97.88,48.94,Yes
CA-2015-112711,2015-07-12,Fred McMath,Amarillo,Consumer,Technology,Phones,4,0.2,307.168,30.7168,Yes
US-2015-145121,2015-10-02,Michael Paige,Middletown,Corporate,Office Supplies,Binders,5,0.0,26.9,13.181,Yes
CA-2017-166184,2017-03-24,Harold Ryan,New York City,Corporate,Office Supplies,Envelopes,3,0.0,47.01,22.0947,Yes
CA-2017-166184,2017-03-24,Harold Ryan,New York City,Corporate,Technology,Phones,1,0.0,469.99,136.2971,Yes
CA-2017-166184,2017-03-24,Harold Ryan,New York City,Corporate,Furniture,Chairs,3,0.1,207.846,2.3094,Yes
CA-2017-157413,2017-06-01,Barry Weirich,Philadelphia,Consumer,Office Supplies,Storage,3,0.2,324.744,-77.1267,Yes
CA-2014-143637,2014-03-24,Maurice Satty,Fresno,Consumer,Furniture,Furnishings,2,0.0,40.48,14.5728,Yes
CA-2015-102260,2015-09-22,Sanjit Jacobs,Franklin,Home Office,Office Supplies,Labels,4,0.2,12.0,4.2,Yes
CA-2015-102260,2015-09-22,Sanjit Jacobs,Franklin,Home Office,Office Supplies,Storage,4,0.2,720.064,-63.0056,Yes
CA-2015-102260,2015-09-22,Sanjit Jacobs,Franklin,Home Office,Office Supplies,Storage,1,0.2,25.424,-4.767,Yes
CA-2015-102260,2015-09-22,Sanjit Jacobs,Franklin,Home Office,Office Supplies,Art,2,0.2,2.816,0.3168,Yes
CA-2015-102260,2015-09-22,Sanjit Jacobs,Franklin,Home Office,Office Supplies,Binders,2,0.7,3.204,-2.5632,Yes
US-2016-137295,2016-01-08,Vivek Sundaresam,Raleigh,Consumer,Office Supplies,Binders,7,0.7,30.828,-24.6624,Yes
US-2016-137295,2016-01-08,Vivek Sundaresam,Raleigh,Consumer,Office Supplies,Art,3,0.2,47.616,5.952,Yes
US-2016-137295,2016-01-08,Vivek Sundaresam,Raleigh,Consumer,Technology,Phones,2,0.2,108.784,10.8784,Yes
CA-2016-134334,2016-02-14,Dave Kipp,Clinton,Consumer,Office Supplies,Paper,1,0.0,4.77,2.1465,Yes
CA-2016-134334,2016-02-14,Dave Kipp,Clinton,Consumer,Office Supplies,Art,3,0.0,7.98,2.0748,Yes
CA-2016-134334,2016-02-14,Dave Kipp,Clinton,Consumer,Furniture,Tables,3,0.3,550.431,-47.1798,Yes
CA-2016-134334,2016-02-14,Dave Kipp,Clinton,Consumer,Furniture,Furnishings,6,0.0,10.56,4.6464,Yes
US-2017-109316,2017-06-08,Maureen Gastineau,Los Angeles,Home Office,Furniture,Bookcases,2,0.15,1497.666,140.9568,Yes
US-2017-109316,2017-06-08,Maureen Gastineau,Los Angeles,Home Office,Technology,Phones,2,0.2,17.52,-3.504,Yes
CA-2016-138478,2016-10-21,Dennis Pardue,North Las Vegas,Home Office,Office Supplies,Art,3,0.0,113.22,29.4372,Yes
CA-2016-138478,2016-10-21,Dennis Pardue,North Las Vegas,Home Office,Office Supplies,Paper,6,0.0,35.88,17.5812,Yes
CA-2016-138478,2016-10-21,Dennis Pardue,North Las Vegas,Home Office,Office Supplies,Binders,3,0.2,4535.976,1644.2913,Yes
CA-2017-150469,2017-01-26,Caroline Jumper,San Francisco,Consumer,Office Supplies,Fasteners,8,0.0,11.84,5.6832,Yes
CA-2016-169334,2016-10-21,Giulietta Weimer,Jackson,Consumer,Office Supplies,Storage,9,0.2,111.672,6.9795,Yes
US-2014-115413,2014-08-26,Paul Prost,Newark,Home Office,Office Supplies,Art,3,0.0,8.64,2.5056,Yes
US-2014-115413,2014-08-26,Paul Prost,Newark,Home Office,Technology,Accessories,3,0.0,149.97,52.4895,Yes
CA-2014-125150,2014-05-16,Pauline Webber,Los Angeles,Corporate,Furniture,Chairs,5,0.2,232.88,17.466,Yes
CA-2015-127327,2015-02-03,Pauline Webber,Rome,Corporate,Furniture,Chairs,1,0.1,90.882,15.147,Yes
CA-2015-137302,2015-04-26,Bart Watters,San Diego,Corporate,Furniture,Chairs,3,0.2,63.936,6.3936,Yes
CA-2015-137302,2015-04-26,Bart Watters,San Diego,Corporate,Office Supplies,Art,3,0.0,59.52,15.4752,Yes
CA-2015-137302,2015-04-26,Bart Watters,San Diego,Corporate,Technology,Phones,3,0.2,311.976,38.997,Yes
CA-2015-137302,2015-04-26,Bart Watters,San Diego,Corporate,Office Supplies,Binders,3,0.2,50.352,17.6232,Yes
CA-2016-112382,2016-05-09,Mick Brown,Houston,Consumer,Technology,Phones,2,0.2,19.136,1.9136,Yes
CA-2015-128958,2015-01-24,Cyra Reiten,West Palm Beach,Home Office,Office Supplies,Art,5,0.2,13.12,2.132,Yes
CA-2015-106257,2015-04-13,Eugene Barchas,Los Angeles,Consumer,Furniture,Tables,2,0.2,241.568,-15.098,Yes
CA-2015-106257,2015-04-13,Eugene Barchas,Los Angeles,Consumer,Technology,Phones,2,0.2,479.92,41.993,Yes
CA-2015-149083,2015-09-25,Sally Hughsby,Seattle,Corporate,Furniture,Chairs,4,0.2,307.136,-11.5176,Yes
CA-2015-149083,2015-09-25,Sally Hughsby,Seattle,Corporate,Office Supplies,Labels,2,0.0,12.6,5.796,Yes
CA-2015-149083,2015-09-25,Sally Hughsby,Seattle,Corporate,Technology,Accessories,2,0.0,159.98,57.5928,Yes
US-2014-137869,2014-03-28,Christina VanderZanden,Des Moines,Consumer,Office Supplies,Envelopes,3,0.0,6.12,2.8764,Yes
US-2014-137869,2014-03-28,Christina VanderZanden,Des Moines,Consumer,Furniture,Tables,4,0.0,1184.72,106.6248,Yes
CA-2016-116603,2016-07-17,Annie Thurman,New York City,Consumer,Office Supplies,Appliances,2,0.0,45.96,13.788,Yes
CA-2014-158470,2014-04-19,Allen Goldenen,Arlington,Consumer,Office Supplies,Binders,3,0.0,58.05,26.703,Yes
CA-2014-158470,2014-04-19,Allen Goldenen,Arlington,Consumer,Office Supplies,Paper,11,0.0,71.28,34.2144,Yes
US-2017-123834,2017-07-21,Gene McClure,Pharr,Consumer,Furniture,Tables,4,0.3,124.404,-21.3264,Yes
CA-2015-125976,2015-09-27,Jamie Kunitz,Arlington,Consumer,Office Supplies,Paper,5,0.0,154.9,69.705,Yes
CA-2015-125976,2015-09-27,Jamie Kunitz,Arlington,Consumer,Technology,Phones,12,0.0,1871.88,561.564,Yes
CA-2016-128706,2016-02-27,Don Weiss,Houston,Consumer,Furniture,Furnishings,2,0.6,16.192,-6.8816,Yes
CA-2016-104311,2016-05-02,Adam Shillingsburg,Irving,Consumer,Office Supplies,Storage,3,0.2,18.936,-3.7872,Yes
CA-2016-104311,2016-05-02,Adam Shillingsburg,Irving,Consumer,Office Supplies,Storage,3,0.2,12.672,-3.168,Yes
CA-2016-104311,2016-05-02,Adam Shillingsburg,Irving,Consumer,Office Supplies,Labels,2,0.2,5.04,1.764,Yes
CA-2014-169649,2014-12-09,Thomas Seio,Chicago,Corporate,Office Supplies,Paper,2,0.2,8.448,2.9568,Yes
CA-2014-169649,2014-12-09,Thomas Seio,Chicago,Corporate,Office Supplies,Appliances,2,0.8,20.388,-53.0088,Yes
CA-2015-144890,2015-12-25,Sean Miller,Los Angeles,Home Office,Office Supplies,Paper,2,0.0,9.96,4.8804,Yes
CA-2014-103429,2014-05-30,Laurel Workman,New York City,Corporate,Office Supplies,Binders,2,0.2,25.584,8.9544,Yes
CA-2014-103429,2014-05-30,Laurel Workman,New York City,Corporate,Technology,Phones,5,0.0,464.0,134.56,Yes
CA-2014-103429,2014-05-30,Laurel Workman,New York City,Corporate,Office Supplies,Appliances,3,0.0,235.95,77.8635,Yes
CA-2014-103429,2014-05-30,Laurel Workman,New York City,Corporate,Office Supplies,Paper,4,0.0,39.96,17.982,Yes
CA-2017-152261,2017-03-02,Joseph Airdo,Cuyahoga Falls,Consumer,Office Supplies,Binders,4,0.7,18.528,-12.352,Yes
CA-2015-142993,2015-10-12,Kelly Andreada,Seattle,Consumer,Technology,Accessories,2,0.0,17.9,3.401,Yes
CA-2015-142993,2015-10-12,Kelly Andreada,Seattle,Consumer,Office Supplies,Storage,2,0.0,81.96,0.0,Yes
CA-2015-143364,2015-07-14,Toby Gnade,Mesa,Consumer,Office Supplies,Storage,3,0.2,272.736,-64.7748,Yes
CA-2015-143364,2015-07-14,Toby Gnade,Mesa,Consumer,Office Supplies,Paper,4,0.2,18.496,6.7048,Yes
CA-2015-143364,2015-07-14,Toby Gnade,Mesa,Consumer,Furniture,Chairs,2,0.2,441.92,49.716,Yes
CA-2015-143364,2015-07-14,Toby Gnade,Mesa,Consumer,Furniture,Bookcases,6,0.7,127.764,-191.646,Yes
CA-2014-100972,2014-11-19,Dennis Bolton,Salt Lake City,Home Office,Office Supplies,Paper,3,0.0,166.44,79.8912,Yes
CA-2016-136994,2016-05-27,Lynn Smith,Los Angeles,Consumer,Office Supplies,Paper,2,0.0,13.38,6.1548,Yes
US-2017-166233,2017-07-03,Michael Oakman,Jacksonville,Consumer,Technology,Accessories,2,0.2,24.0,-2.7,Yes
CA-2017-122112,2017-09-25,Carol Adams,Lakewood,Corporate,Office Supplies,Envelopes,4,0.2,24.448,8.8624,Yes
CA-2016-101672,2016-10-03,Daniel Byrd,Lake Forest,Home Office,Office Supplies,Labels,2,0.0,6.16,2.9568,Yes
CA-2016-101672,2016-10-03,Daniel Byrd,Lake Forest,Home Office,Furniture,Chairs,4,0.2,915.136,102.9528,Yes
CA-2016-101672,2016-10-03,Daniel Byrd,Lake Forest,Home Office,Office Supplies,Paper,2,0.0,8.56,3.852,Yes
CA-2016-101672,2016-10-03,Daniel Byrd,Lake Forest,Home Office,Office Supplies,Paper,2,0.0,97.82,45.9754,Yes
CA-2017-168403,2017-09-09,Damala Kotsonis,Portland,Corporate,Office Supplies,Paper,6,0.2,31.104,11.2752,Yes
CA-2017-168403,2017-09-09,Damala Kotsonis,Portland,Corporate,Office Supplies,Appliances,1,0.2,11.176,0.8382,Yes
CA-2015-148705,2015-03-12,Evan Bailliet,Charlotte,Consumer,Office Supplies,Labels,2,0.2,5.04,1.764,Yes
CA-2016-160241,2016-11-29,Daniel Raglin,Aurora,Home Office,Furniture,Furnishings,4,0.6,242.176,-302.72,Yes
CA-2016-155747,2016-06-14,Jim Sink,Philadelphia,Corporate,Furniture,Tables,2,0.4,337.176,-118.0116,Yes
CA-2016-113117,2016-08-16,Jeremy Pistek,Davis,Consumer,Office Supplies,Paper,5,0.0,32.4,15.552,Yes
CA-2016-148684,2016-12-25,Trudy Schmidt,Fayetteville,Consumer,Office Supplies,Art,9,0.0,19.89,5.3703,Yes
CA-2016-148684,2016-12-25,Trudy Schmidt,Fayetteville,Consumer,Technology,Accessories,2,0.0,399.98,171.9914,Yes
CA-2016-148684,2016-12-25,Trudy Schmidt,Fayetteville,Consumer,Furniture,Furnishings,5,0.0,343.85,137.54,Yes
CA-2016-148684,2016-12-25,Trudy Schmidt,Fayetteville,Consumer,Office Supplies,Paper,3,0.0,106.32,49.9704,Yes
CA-2017-125367,2017-07-23,Nathan Mautz,New York City,Home Office,Office Supplies,Binders,3,0.2,13.92,4.35,Yes
CA-2017-124744,2017-06-21,Eugene Hildebrand,Wheeling,Home Office,Office Supplies,Binders,5,0.0,82.4,40.376,Yes
CA-2017-124744,2017-06-21,Eugene Hildebrand,Wheeling,Home Office,Office Supplies,Binders,2,0.0,6.24,3.0576,Yes
CA-2017-124744,2017-06-21,Eugene Hildebrand,Wheeling,Home Office,Office Supplies,Paper,8,0.0,447.84,219.4416,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Office Supplies,Appliances,7,0.2,272.048,30.6054,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Office Supplies,Binders,6,0.7,1614.582,-1237.8462,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Office Supplies,Fasteners,5,0.2,24.32,9.12,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Technology,Accessories,2,0.2,1.584,0.4752,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Furniture,Furnishings,1,0.2,31.984,0.0,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Office Supplies,Envelopes,5,0.2,14.76,4.797,Yes
CA-2017-128363,2017-08-13,Dan Campbell,Memphis,Consumer,Furniture,Chairs,2,0.2,423.648,47.6604,Yes
CA-2015-126669,2015-11-07,Doug O'Connell,Houston,Consumer,Office Supplies,Paper,2,0.2,76.64,26.824,Yes
US-2015-118766,2015-10-15,Lindsay Shagiari,Dallas,Home Office,Office Supplies,Envelopes,1,0.2,4.464,1.674,Yes
US-2015-118766,2015-10-15,Lindsay Shagiari,Dallas,Home Office,Office Supplies,Binders,10,0.8,3.96,-6.93,Yes
CA-2016-112585,2016-07-30,Rob Williams,San Francisco,Corporate,Office Supplies,Appliances,2,0.0,715.64,178.91,Yes
CA-2016-149762,2016-12-03,Roger Demir,Morgan Hill,Consumer,Furniture,Tables,3,0.2,268.704,6.7176,Yes
CA-2016-149762,2016-12-03,Roger Demir,Morgan Hill,Consumer,Office Supplies,Art,8,0.0,21.92,5.9184,Yes
CA-2016-149762,2016-12-03,Roger Demir,Morgan Hill,Consumer,Office Supplies,Storage,3,0.0,48.72,7.308,Yes
CA-2016-149762,2016-12-03,Roger Demir,Morgan Hill,Consumer,Furniture,Bookcases,2,0.15,205.666,-12.098,Yes
CA-2016-167605,2016-04-28,Rob Beeghly,Saint Charles,Consumer,Furniture,Furnishings,2,0.6,30.344,-31.8612,Yes
US-2017-105697,2017-08-25,Joe Elijah,Cleveland,Consumer,Office Supplies,Storage,2,0.2,25.696,1.9272,Yes
CA-2017-165323,2017-06-17,Steven Roelle,New York City,Home Office,Technology,Machines,5,0.0,3404.5,1668.205,Yes
CA-2017-165323,2017-06-17,Steven Roelle,New York City,Home Office,Technology,Accessories,3,0.0,101.34,8.1072,Yes
CA-2015-110891,2015-11-20,Phillina Ober,Philadelphia,Home Office,Furniture,Chairs,4,0.3,344.372,-93.4724,Yes
CA-2017-100783,2017-09-04,Julie Kriz,Garland,Home Office,Office Supplies,Art,1,0.2,30.384,3.798,Yes
CA-2015-152513,2015-07-04,Julie Prescott,San Diego,Home Office,Office Supplies,Binders,2,0.2,22.848,7.4256,Yes
CA-2017-139822,2017-09-15,Dean percer,Waterbury,Home Office,Office Supplies,Storage,2,0.0,38.62,10.8136,Yes
CA-2017-139822,2017-09-15,Dean percer,Waterbury,Home Office,Technology,Accessories,2,0.0,59.98,10.7964,Yes
CA-2017-107713,2017-03-13,Joy Bell-,Columbia,Consumer,Office Supplies,Binders,3,0.0,174.3,81.921,Yes
CA-2017-134096,2017-09-24,Paul Prost,Hollywood,Home Office,Technology,Phones,5,0.2,383.96,38.396,Yes
CA-2017-134096,2017-09-24,Paul Prost,Hollywood,Home Office,Office Supplies,Binders,3,0.7,15.57,-11.418,Yes
CA-2016-125843,2016-08-13,Roy Französisch,Springfield,Consumer,Office Supplies,Binders,4,0.0,22.32,10.7136,Yes
CA-2016-125843,2016-08-13,Roy Französisch,Springfield,Consumer,Office Supplies,Labels,7,0.0,103.6,51.8,Yes
CA-2017-167549,2017-07-25,Evan Minnotte,Dallas,Home Office,Furniture,Tables,6,0.3,298.116,-4.2588,Yes
CA-2016-120082,2016-03-25,Damala Kotsonis,New York City,Corporate,Office Supplies,Art,3,0.0,59.52,17.856,Yes
US-2016-168095,2016-07-15,Mark Cousins,Portland,Corporate,Furniture,Chairs,3,0.2,230.28,23.028,Yes
US-2016-168095,2016-07-15,Mark Cousins,Portland,Corporate,Office Supplies,Paper,5,0.2,105.52,34.294,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Office Supplies,Envelopes,2,0.0,23.36,11.68,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Technology,Phones,3,0.2,71.976,8.997,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Office Supplies,Paper,2,0.0,8.56,3.852,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Office Supplies,Binders,3,0.2,13.92,4.872,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Office Supplies,Appliances,9,0.0,2518.29,654.7554,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Office Supplies,Storage,3,0.0,540.57,140.5482,Yes
CA-2017-166093,2017-08-17,Rick Wilson,Brentwood,Corporate,Office Supplies,Binders,8,0.2,221.056,77.3696,Yes
CA-2016-146325,2016-12-14,David Smith,San Diego,Corporate,Furniture,Chairs,2,0.2,81.424,-9.1602,Yes
CA-2016-146325,2016-12-14,David Smith,San Diego,Corporate,Office Supplies,Storage,10,0.0,134.8,35.048,Yes
CA-2014-131009,2014-03-01,Shahid Collister,El Paso,Consumer,Office Supplies,Fasteners,5,0.2,18.84,-3.5325,Yes
CA-2014-131009,2014-03-01,Shahid Collister,El Paso,Consumer,Furniture,Chairs,6,0.3,362.25,0.0,Yes
CA-2014-131009,2014-03-01,Shahid Collister,El Paso,Consumer,Furniture,Furnishings,6,0.6,63.552,-34.9536,Yes
CA-2014-131009,2014-03-01,Shahid Collister,El Paso,Consumer,Office Supplies,Storage,3,0.2,129.552,-22.6716,Yes
CA-2015-145814,2015-11-19,Katherine Ducich,New York City,Consumer,Office Supplies,Binders,2,0.2,5.984,2.244,Yes
CA-2015-145814,2015-11-19,Katherine Ducich,New York City,Consumer,Technology,Phones,4,0.0,861.76,249.9104,Yes
CA-2014-138359,2014-04-01,Katharine Harms,Revere,Corporate,Office Supplies,Storage,4,0.0,66.96,2.6784,Yes
CA-2014-138359,2014-04-01,Katharine Harms,Revere,Corporate,Office Supplies,Binders,2,0.0,6.24,3.0576,Yes
CA-2015-138219,2015-03-23,Bart Pistole,Los Angeles,Corporate,Office Supplies,Paper,4,0.0,33.36,16.68,Yes
CA-2016-157707,2016-10-10,Corey Catlett,Denver,Corporate,Furniture,Bookcases,3,0.7,90.882,-190.8522,Yes
CA-2016-157707,2016-10-10,Corey Catlett,Denver,Corporate,Technology,Phones,1,0.2,15.992,-2.9985,Yes
CA-2016-157707,2016-10-10,Corey Catlett,Denver,Corporate,Furniture,Chairs,1,0.2,120.784,13.5882,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Technology,Phones,4,0.4,519.792,-112.6216,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Technology,Accessories,3,0.2,31.176,-5.4558,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Office Supplies,Paper,2,0.2,10.368,3.6288,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Office Supplies,Binders,2,0.7,2.724,-1.9068,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Furniture,Furnishings,3,0.2,254.352,0.0,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Office Supplies,Binders,3,0.7,3.762,-2.7588,Yes
US-2015-126753,2015-08-16,Sung Pak,Philadelphia,Corporate,Office Supplies,Paper,3,0.2,10.272,3.21,Yes
CA-2014-166051,2014-05-31,Jim Karlsson,Jackson,Consumer,Technology,Phones,3,0.0,659.97,197.991,Yes
CA-2014-166051,2014-05-31,Jim Karlsson,Jackson,Consumer,Technology,Phones,3,0.0,113.73,32.9817,Yes
CA-2015-113040,2015-08-27,Chad Cunningham,Los Angeles,Home Office,Office Supplies,Binders,1,0.2,5.104,1.6588,Yes
CA-2014-103800,2014-01-03,Darren Powers,Houston,Consumer,Office Supplies,Paper,2,0.2,16.448,5.5512,Yes
CA-2014-113383,2014-09-10,Sandra Flanagan,Clifton,Consumer,Office Supplies,Appliances,4,0.0,81.92,22.1184,Yes
CA-2014-113383,2014-09-10,Sandra Flanagan,Clifton,Consumer,Furniture,Furnishings,5,0.0,254.9,76.47,Yes
CA-2017-152499,2017-01-22,Edward Hooks,Chicago,Corporate,Office Supplies,Fasteners,5,0.2,15.12,4.914,Yes
CA-2017-152499,2017-01-22,Edward Hooks,Chicago,Corporate,Office Supplies,Art,3,0.2,7.872,0.8856,Yes
CA-2016-151498,2016-04-21,Duane Noonan,Seattle,Consumer,Office Supplies,Binders,5,0.2,8.32,2.808,Yes
CA-2016-137939,2016-07-20,Pauline Johnson,Long Beach,Consumer,Technology,Phones,5,0.0,89.95,43.176,Yes
US-2016-117793,2016-08-23,Matt Abelman,Sheboygan,Home Office,Office Supplies,Labels,4,0.0,25.2,11.592,Yes
US-2016-117793,2016-08-23,Matt Abelman,Sheboygan,Home Office,Office Supplies,Labels,3,0.0,37.59,17.6673,Yes
US-2016-117793,2016-08-23,Matt Abelman,Sheboygan,Home Office,Office Supplies,Storage,1,0.0,14.97,4.1916,Yes
US-2016-117793,2016-08-23,Matt Abelman,Sheboygan,Home Office,Technology,Accessories,2,0.0,1.98,0.891,Yes
CA-2016-133872,2016-06-14,Vivian Mathis,Boca Raton,Consumer,Office Supplies,Binders,4,0.7,39.936,-26.624,Yes
CA-2016-133872,2016-06-14,Vivian Mathis,Boca Raton,Consumer,Technology,Accessories,2,0.2,18.464,2.308,Yes
US-2015-165743,2015-11-20,Michelle Moray,Aurora,Consumer,Office Supplies,Binders,3,0.7,4.896,-3.4272,Yes
US-2015-165743,2015-11-20,Michelle Moray,Aurora,Consumer,Furniture,Bookcases,6,0.7,145.764,-247.7988,Yes
US-2015-165743,2015-11-20,Michelle Moray,Aurora,Consumer,Office Supplies,Binders,6,0.7,9.612,-7.3692,Yes
US-2014-148194,2014-05-04,Bill Shonely,Seattle,Corporate,Furniture,Furnishings,7,0.0,12.18,3.8976,Yes
